频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
Fresno CMAC 1 Public Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-1/live.m3u8,CMAC1.us@SD,,,,https://i.imgur.com/PYhdQy9.png,General,480x270,iptv-org-all.txt,973,200,成功,h264,480x270,30.0,有音频,2.324,15,76,2.542846296666653,0,3,c59d6e201ef209be
FITE 24/7 (1080p),https://d3d85c7qkywguj.cloudfront.net/scheduler/scheduleMaster/263.m3u8,FITE247.us@SD,,,,https://i.imgur.com/ESV6qgH.png,Sports,960x540,iptv-org-all.txt,513,200,成功,h264,960x540,29.97002997002997,有音频,0.761,15,148,1.231678918,0,6,ac15aad32461ebd6
Extrema Kids TV [Not 24/7],https://627bb251f23c7.streamlock.net:444/ExtremaKids/ExtremaKids/playlist.m3u8,ExtremaKidsTV.cr@HD,,,,https://www.vivalivetv.com/public/files/shows/0/1/3027-294x165-FFFFFF.jpg,Animation;Kids,1280x720,iptv-org-all.txt,1197,200,成功,h264,1280x720,29.97002997002997,有音频,2.483,15,236,2.8864066696666555,0,3,c0c03b3b8e876f53
Go USA TV (720p),https://brandusa-gousa-1-be.samsung.wurl.tv/playlist.m3u8,GoUSATV.us@SD,,,,https://i.imgur.com/x90ALip.png,Travel,1280x720,iptv-org-all.txt,1238,200,成功,h264,1280x720,29.97002997002997,有音频,2.677,15,86,1.8796287736666766,0,3,96964d99496c66b6
Homeful,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62e92967cd663f0007e604fd/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7aa2c7-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=9e465781-895f-4709-824c-bed19afe2c34,,,,,,Undefined,426x240,iptv-org-all.txt,251,200,成功,h264,426x240,30.0,有音频,2.507,15,230,3.710126966333329,0,12,cdc36763d91a303c
Garabito TV (720p),https://59ef525c24caa.streamlock.net/garabitoTV/garabitotv/playlist.m3u8,GarabitoTV.cr@SD,,,,https://i.imgur.com/sAYNKJ8.png,General,1280x720,iptv-org-all.txt,1409,200,成功,h264,1280x720,23.976023976023978,有音频,2.14,15,268,3.1580541809999922,0,3,b6587ba75991628a
Hispania TV,https://www.streaming507.net:19360/hispaniamediatv/hispaniamediatv.m3u8,HispaniaTV.pa@SD,,,,https://i.imgur.com/647WCF8.png,Entertainment,1920x1080,iptv-org-all.txt,630,200,成功,h264,1920x1080,29.97002997002997,有音频,2.816,15,366,3.2599537919999952,0,2,efc6123916c34ba5
High Vision (1080p) [Not 24/7],https://streamer1.connectto.com/HIGHVISION_WEB_1205/index.m3u8,HighVisionTV.us@SD,,,,https://i.imgur.com/zhCgoru.png,Music,1024x576,iptv-org-all.txt,659,200,成功,h264,1024x576,30.0,有音频,0.573,15,88,0.6908699603333351,0,3,808d8d1fd612e9ed
Hell's Kitchen,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/644257fe7cb4b100081ed874/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dfff3-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7b7e432f-2d49-4cd8-8764-94e38b421dbb,HellsKitchen.us@Austria,,,,https://i.imgur.com/P9eT0O9.png,Series,426x240,iptv-org-all.txt,727,200,成功,h264,426x240,30.0,有音频,3.176,15,230,4.418691575666666,0,6,cdc36763d91a303c
Hope Channel International (1080p),https://jstre.am/live/jsl:cZXINbwrFj6.m3u8,HopeChannelInternational.us@SD,,,,https://i.imgur.com/PNihgl2.png,Religious,640x360,iptv-org-all.txt,1242,200,成功,h264,640x360,30.0,有音频,3.048,15,393,3.8937330810000126,0,1,c22e5f61d17510fc
Hope Channel North America (1080p),https://jstre.am/live/jsl:0sUSK6VA7GT.m3u8,HopeChannelNorthAmerica.us@SD,,,,https://i.imgur.com/2qXqajS.png,Religious,640x360,iptv-org-all.txt,1139,200,成功,h264,640x360,30.0,有音频,2.422,15,382,3.370527597999986,0,2,84917bce1765da64
Hope Channel Africa (1080p),https://jstre.am/live/jsl:i1onRBELcGV.m3u8,HopeChannelAfrica.za@SD,,,,https://i.imgur.com/SFacyYO.png,Religious,640x360,iptv-org-all.txt,1977,200,成功,h264,640x360,30.0,有音频,3.284,15,353,3.185894740666678,0,3,8d548f5db40a7d45
France 24 Arabic (1080p),https://live.france24.com/hls/live/2037222-b/F24_AR_HI_HLS/master_5000.m3u8,France24.fr@Arabic,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/France_24_logo_%282013%29.svg/512px-France_24_logo_%282013%29.svg.png,News,1920x1080,iptv-org-all.txt,1690,200,成功,h264,1920x1080,25.0,有音频,1.859,15,305,2.073128027333363,0,2,e0e2f061fa305f17
Good Idea TV (720p) [Not 24/7],http://stream1.ai-net.net:1935/gtv1/_definst_/smil:gtv.smil/playlist.m3u8,GoodIdeaTV.th@SD,,,,https://i.imgur.com/ETgVyTy.png,Entertainment,1280x720,iptv-org-all.txt,463,200,成功,h264,1280x720,29.97002997002997,有音频,0.37,15,199,0.9921439336666822,0,3,d6862e7f7e317800
Fluss Monster (1080p),https://rivermonstergermany-rakuten.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,232,200,成功,h264,1920x1080,25.0,有音频,3.646,15,393,4.175101516333314,0,3,9795a587878b29e8
Forever Kids,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/56171fafada51f8004c4b40f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c28f171-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1acb41ce-ae24-4bbc-bf7d-831de72589e8,ForeverKids.us@SD,,,,https://i.imgur.com/deeQqYZ.png,Kids,426x240,iptv-org-all.txt,100,200,成功,h264,426x240,30.0,有音频,1.695,15,251,2.463959268666675,0,3,cc6a396933232737
Ghost (720p),https://9485e5d3.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0dob3N0SU5UTF9ITFM/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,305,200,成功,h264,1280x720,29.97002997002997,有音频,3.819,15,346,3.0686357290000124,0,2,813eb572682d77a1
Family Feud Classic,https://amg00145-amg00145c3-xumo-us-3802.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,624,200,成功,h264,1920x1080,29.97002997002997,有音频,3.76,15,313,3.4474496609999883,0,4,d4e59a996c946336
InfoWars War Room With Owen Shroyer (1080p),https://freespeech.akamaized.net/hls/live/2024574/live4/playlist.m3u8,,,,,,Undefined,480x270,iptv-org-all.txt,393,200,成功,h264,480x270,30.0,有音频,1.192,15,321,1.2633930150000008,0,2,8f7e015e3a6b7d00
Geekdot (720p),https://stream.ichibantv.com:3764/hybrid/play.m3u8,Geekdot.br@SD,,,,https://i.imgur.com/jML1u4O.png,Animation,1280x720,iptv-org-all.txt,1252,200,成功,h264,1280x720,29.97002997002997,有音频,1.778,15,190,1.879672387000009,0,3,c01f3e4f7c326474
Ice Pilots,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ce40f42ba7f7f5ea9518fe1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc8441a1-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=f10ce5e9-31e3-41fd-a053-af4a8931d22f,,,,,,Undefined,426x240,iptv-org-all.txt,89,200,成功,h264,426x240,30.0,有音频,2.007,15,231,2.980677800999994,0,6,cdc36763d91a303c
France 24 FAST English,https://amg00106-amg00106c1-rakuten-uk-4654.playouts.now.amagi.tv/playlist/amg00106-france24fast-france24-rakutenuk/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1086,200,成功,h264,1920x1080,25.0,有音频,4.032,15,353,3.705681678,0,2,a9c237d0bde398e0
InfoWars The American Journal (1080p),https://freespeech.akamaized.net/hls/live/2016873/live3/playlist.m3u8,,,,,,Undefined,480x270,iptv-org-all.txt,498,200,成功,h264,480x270,30.0,有音频,1.004,15,286,1.2186436256666866,0,3,a52d56d2d8391756
GEM River Plus,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemriverplus/index-0.m3u8,GEMRiverPlus.tr@SD,,,,https://gemgroup.tv/assets/images/channels/icon_29.png,Entertainment,1280x720,iptv-org-all.txt,77,200,成功,h264,1280x720,25.0,有音频,1.642,4,60,2.6796369316666833,0,3,c52a9ef90a9678c3
History Hit (720p),https://amg00426-lds-amg00426c2-samsung-ph-4623.playouts.now.amagi.tv/playlist.m3u8,HistoryHit.us@SD,,,,https://i.imgur.com/ulHoqlP.png,Undefined,1280x720,iptv-org-all.txt,1621,200,成功,h264,1280x720,25.0,有音频,2.386,15,353,1.6105399086666619,0,2,dacb1f90e0fcf820
History Hunters (1080p),https://amg00841-amg00841c7-rakuten-uk-2820.playouts.now.amagi.tv/playlist/amg00841-aeemeafast-historyhuntersrakuten-rakutenuk/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1573,200,成功,h264,1920x1080,25.0,有音频,4.982,15,377,3.713421048333354,0,2,858a2e61dab54c7b
FOX 2 San Francisco CA (KTVU) (720p),https://aegis-cloudfront-1.tubi.video/8d9284ec-c451-4e51-a1d4-d16e5c8972af/index.m3u8,KTVUDT1.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Fox_Networks_Group_US_logo.svg/512px-Fox_Networks_Group_US_logo.svg.png,General,854x480,iptv-org-all.txt,82,200,成功,h264,854x480,29.97002997002997,有音频,2.414,15,372,2.4945062106666946,0,2,8000000000000000
Guneydogu TV (720p),https://edge1.socialsmart.tv/gtv/bant1/playlist.m3u8,GuneydoguTV.tr@SD,,,,https://i.imgur.com/JT5pp3Y.png,News,1280x720,iptv-org-all.txt,313,200,成功,h264,1280x720,29.97002997002997,有音频,3.358,15,300,3.7090730259999796,0,2,f0c7e0874a783ef0
Hechos Ecuador (1080p) [Not 24/7],https://online.hechosecuador.com:5443/WebRTCApp/streams/hechosecuador.m3u8,HechosEcuador.ec@SD,,,,https://i.imgur.com/koMQZNX.png,General,1280x720,iptv-org-all.txt,1602,200,成功,h264,1280x720,30.0,有音频,3.004,15,203,4.27941531066665,0,3,e90b76a65b835cc4
Fixers and Flippers,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fb62081afad500077e915e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7a2d97-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8ea54251-dad6-45d5-9afb-2162c78ab93d,,,,,,Undefined,426x240,iptv-org-all.txt,88,200,成功,h264,426x240,30.0,有音频,1.863,15,198,3.292361463666642,1,12,cdc36763d91a303c
Farra Play (720p) [Not 24/7],http://159.203.148.226/live/farra.m3u8,FarraPlay.py@SD,,,,https://i.imgur.com/bXWzstH.png,Music,,iptv-org-all.txt,160,200,成功,h264,,,有音频,1.737,15,184,2.2561589946666722,0,3,95d89b84d4f3919a
Hausmeister Krause,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/622f6faf65be650007f57aab/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ad6807-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e7001824-448d-4432-b0f6-f73039f34e53,,,,,,Undefined,426x240,iptv-org-all.txt,94,200,成功,h264,426x240,30.0,有音频,1.777,15,249,3.0192630713333606,0,3,c46e3368956333ce
Family Club,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64c9260ac0222700089ee62b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e072631-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=364c137f-40b0-4bdd-a96c-0065bd886eaf,,,,,,Undefined,426x240,iptv-org-all.txt,267,200,成功,h264,426x240,30.0,有音频,2.815,15,324,3.6687694933333432,0,2,f0920f6d6d6d0d68
Harbin Movie Channel,https://stream.hrbtv.net/yspd/playlist.m3u8,HarbinMovieChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/haerbin.jpg,Movies,640x480,iptv-org-all.txt,2062,200,成功,h264,640x480,25.0,有音频,6.035,15,393,6.693333083666668,0,1,8ef0b970f0b9070f
FS1 Salzburg (720p) [Not 24/7],http://stream.fs1.tv:8080/hls/webstream.m3u8,FS1Salzburg.at@SD,,,,https://i.imgur.com/74gMaPK.png,General,1920x1080,iptv-org-all.txt,1903,200,成功,h264,1920x1080,25.0,有音频,3.675,15,238,3.4797455239999713,0,3,ecc5057ccc66964e
Germany Shore,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6447dea7e94c380008dba94c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dd8e6-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5f9f4951-a4da-4d64-b310-30e3d35efdca,,,,,,Undefined,426x240,iptv-org-all.txt,94,200,成功,h264,426x240,30.0,有音频,1.506,15,168,4.544899816333327,0,6,aad195dad5162a2e
Frasier,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cebf042ffc6d0007c4e59a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83f388-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=d1dffc8a-1a3d-4e7e-8de7-c4d2e8c81946,,,,,,Undefined,426x240,iptv-org-all.txt,90,200,成功,h264,426x240,30.0,有音频,2.189,15,278,2.8974917013333275,0,2,d172e6c9489dda98
Groovy TV (360p),http://web.onair-radio.eu:1935/groovytv/groovytv/playlist.m3u8,GroovyTV.gr@SD,,,,https://i.imgur.com/ZYNQuf1.png,Movies,1280x534,iptv-org-all.txt,1638,200,成功,h264,1280x534,25.0,有音频,4.174,15,221,3.753848171666656,0,3,b6c4694b259a1d1f
Fox Weather (720p),https://247wlive.foxweather.com/stream/index.m3u8,FoxWeather.us@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Fox_Weather_logo.svg/512px-Fox_Weather_logo.svg.png,Weather,1280x720,iptv-org-all.txt,1285,200,成功,h264,1280x720,30.0,有音频,3.669,15,333,2.950997940333309,0,2,92c2592d1bf686f4
HANDICAP TV France,https://srv.webtvmanager.fr:3697/stream/play.m3u8,HANDICAPTV.fr@SD,,,,https://i.imgur.com/vXbAeD0.png,Lifestyle,1280x720,iptv-org-all.txt,2185,200,成功,h264,1280x720,25.0,有音频,3.781,15,345,4.665369620333308,0,2,f6dd5b2509322e32
Ghost Hunters (1080p),https://amg00353-amg00353c30-samsung-au-3440.playouts.now.amagi.tv/playlist.m3u8,GhostHunters.us@UK,,,,https://i.imgur.com/KdBr6rG.png,Series,1920x1080,iptv-org-all.txt,258,200,成功,h264,1920x1080,29.97002997002997,有音频,3.445,15,383,2.920134626333341,0,2,dd72789687686295
FIFA+ German (720p),https://4397879b.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWRlX0ZJRkFQbHVzR2VybWFuX0hMUw/playlist.m3u8,FIFAPlus.uk@German,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/FIFA%2B_(2025).svg/700px-FIFA%2B_(2025).svg.png,Sports,1280x720,iptv-org-all.txt,1311,200,成功,h264,1280x720,29.97002997002997,有音频,2.907,15,345,3.1369959483333028,0,2,b82b2dab8f0b0787
Gong (1080p),https://amg01596-gongnetworks-gong-ono-vh5f2.amagi.tv/1080p-vtt/index.m3u8,Gong.fr@SD,,,,https://i.imgur.com/lA9UFMG.png,Animation,1920x1080,iptv-org-all.txt,971,200,成功,h264,1920x1080,25.0,有音频,1.468,15,102,1.3423198653333277,0,3,c90f603bc63cca1f
Gospel Truth TV,https://na.linear.zype.com/bf94f9f4-383c-40e0-9d49-279a4f33ab8d/f29b8836-d990-4c8d-b421-192a8f43edc4-zype/manifest.m3u8,GospelTruthTV.us@SD,,,,https://i.imgur.com/LI52X2q.png,Religious,1280x720,iptv-org-all.txt,1400,200,成功,h264,1280x720,30.0,有音频,0.723,15,270,1.4012994003333006,0,3,9c1cfc23f323027e
IBC Tamil (1080p),https://ibc.massstream.net/IBC/index.m3u8,IBCTamil.uk@SD,,,,https://i.postimg.cc/K8kgN7bt/ibctamil.png,General,1280x720,iptv-org-all.txt,1627,200,成功,h264,1280x720,50.0,有音频,3.746,15,225,3.9443928766666736,0,3,934c5d926c736633
Folketinget (1080p) [Not 24/7],https://cdnapi.kaltura.com/p/2158211/sp/327418300/playManifest/entryId/1_24gfa7qq/protocol/https/format/applehttp/a.m3u8,TVfromtheDanishParliament.dk@SD,,,,https://i.imgur.com/RqQDUzX.png,Legislative,1920x1080,iptv-org-all.txt,1685,200,成功,h264,1920x1080,25.0,有音频,2.791,15,132,1.347586842666639,0,3,9333b108e8cf58d7
Imás TV (1080p) [Not 24/7],https://secure3.todostreaming.es/live/imastv-livestream.m3u8,ImasTV.es@SD,,,,https://i.imgur.com/a9hgTmM.png,General,1920x1080,iptv-org-all.txt,1008,200,成功,h264,1920x1080,25.0,有音频,3.391,14,150,3.4348634993333085,0,3,8561961ad391d99f
Hello Taste (720p),https://stream1.antenaplay.ro/live/HelloTaste/playlist.m3u8,HelloTaste.ro@SD,,,,https://i.imgur.com/TdKO0er.png,Cooking,640x360,iptv-org-all.txt,1337,200,成功,h264,640x360,25.0,有音频,3.776,15,179,4.31840530566664,0,3,8675612b46b54bb9
Hope Channel Inter-America English (1080p),https://jstre.am/live/jsl:UP9KAdlVrm8.m3u8,HopeChannelInterAmericaEnglish.us@SD,,,,https://i.imgur.com/wzvgAch.png,Religious,640x360,iptv-org-all.txt,1552,200,成功,h264,640x360,30.0,有音频,2.829,15,390,3.3129348630000472,0,3,f3e0383c3c04779d
ETV Comedy (1080p),https://cc-wie8j8y69d2uy.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-wie8j8y69d2uy/WWBI/Amagi/ETV_Comedy_IN/playlist.m3u8,ETVComedy.in@HD,,,,https://tvpnlogopus.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/IN4900003U3_20251106T195117SQUARE.png,Comedy,1920x1080,iptv-org-all.txt,1747,200,成功,h264,1920x1080,25.0,有音频,5.129,15,393,4.647035998999968,0,2,96e4387366c51ccd
Ideas en 5 minutos (1080p),https://soul-5mincraftspa-rakuten.amagi.tv/playlist.m3u8,,,,,,Undefined,1280x720,iptv-org-all.txt,916,200,成功,h264,1280x720,25.0,有音频,2.986,15,359,2.435981146333347,0,2,d3a430db9b25349e
Frasier,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62cebf042ffc6d0007c4e59a/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1dd8e1-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=93a1fd73-2968-4d81-b6fb-bcaca3db87db,Frasier.us@Austria,,,,https://images.pluto.tv/channels/62f4f90e39183b000769f12b/colorLogoPNG.png,Series,426x240,iptv-org-all.txt,89,200,成功,h264,426x240,30.0,有音频,1.609,15,196,2.1543526776666417,0,6,cdc36763d91a303c
IBC Bakthi (1080p),https://ibc.massstream.net/IBC2/index.m3u8,IBCBakthi.uk@SD,,,,https://i.imgur.com/ZNEz5Wx.png,Religious,1280x720,iptv-org-all.txt,2001,200,成功,h264,1280x720,50.0,有音频,3.558,15,193,3.9093439243333328,0,3,c9368c63ce31ee58
FilmRise Z Nation France (720p),https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883103,,,,,,Undefined,1280x720,iptv-org-all.txt,76,200,成功,h264,1280x720,23.976023976023978,有音频,3.43,15,272,3.983921101333332,0,3,bd9997131333a89c
Food Food (576p),http://103.140.254.2:3500/live/561.m3u8,FoodFood.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Food_Food.png,Cooking;Lifestyle,1024x576,iptv-org-all.txt,930,200,成功,h264,1024x576,25.0,有音频,9.696,12,300,11.063492923333342,1,3,
Homes Under The Hammer (720p),https://all3media-homes-under-the-hammer-1-au.samsung.wurl.tv/playlist.m3u8,HomesUnderHammer.us@UK,,,,https://i.imgur.com/P5Haaln.png,Series,1280x720,iptv-org-all.txt,829,200,成功,h264,1280x720,29.97002997002997,有音频,2.674,15,68,1.4114870469999612,0,3,e09cf45afda496a0
Hope Channel Inter-America,https://jstre.am/live/jsl:EC0Mq0i6HJU.m3u8,HopeChannelInterAmerica.us@SD,,,,https://i.imgur.com/wzvgAch.png,Religious,640x360,iptv-org-all.txt,1667,200,成功,h264,640x360,30.0,有音频,2.654,15,352,4.252448988999997,0,3,ea94d1c3199cb966
Informe TV [Not 24/7],https://vdo1.streamgato.us:3986/live/informetvlive.m3u8,InformeTV.do@HD,,,,https://imgur.com/TmJaXrO.jpg,General,1920x1080,iptv-org-all.txt,965,200,成功,h264,1920x1080,59.94005994005994,有音频,1.695,15,246,2.0411129139999957,0,3,d8d96f3218679649
Huda TV (720p) [Not 24/7],https://cdn.bestream.io:19360/elfaro1/elfaro1.m3u8,HudaTV.eg@SD,,,,https://i.imgur.com/1UUjU26.png,Religious,1280x720,iptv-org-all.txt,1342,200,成功,h264,1280x720,25.0,有音频,3.696,15,379,4.9409762236666666,0,2,b13947064eb84cdf
Ice Pilots,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5ce40f42ba7f7f5ea9518fe1/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1e2701-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=222c4206-ad06-4ed1-92c8-8b5ca13adcdb,IcePilots.us@Austria,,,,https://i.imgur.com/F8GBYq3.png,Series,426x240,iptv-org-all.txt,90,200,成功,h264,426x240,30.0,有音频,1.94,15,275,3.4630673713332953,0,3,cdc36763d91a303c
Hyder TV,https://cdn.live247stream.com/hyder/tv/playlist.m3u8,HyderTV.ca@SD,,,,https://i.imgur.com/reHjjRZ.png,Culture,854x480,iptv-org-all.txt,1812,200,成功,h264,854x480,29.97002997002997,有音频,2.648,15,229,2.8635505543332633,0,3,b083d1f58d36c876
FNX,https://fnx.lls.pbs.org/index.m3u8,FNX.us@SD,,,,https://i.imgur.com/wcVntg7.png,Culture,416x234,iptv-org-all.txt,714,200,成功,h264,416x234,29.97002997002997,有音频,1.881,15,250,1.3991357410000091,0,3,8dda342dc6a712cb
Folk TV (1080p) [Not 24/7],https://stream.nasatv.com.mk/folktv/hls/folktv_live.m3u8,FolkTV.mk@SD,,,,https://i.imgur.com/4b9aZ9P.png,Music,1920x1080,iptv-org-all.txt,1812,200,成功,h264,1920x1080,25.0,有音频,3.759,15,340,4.296666829999974,0,2,816b3e93e194637a
Hunt Fish TV,https://streams2.sofast.tv/sofastplayout/WiseM3U8_2/master.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1824,200,成功,h264,1920x1080,25.0,有音频,2.052,15,324,5.056611989333324,0,3,d4d5aa6ac6933564
Hiperconectados TV,https://cdn-edge1.cef-technology.com/chf-cdn/hiper_tv/playlist.m3u8,HiperconectadosTV.cl@SD,,,,https://i.imgur.com/CBbbrkI.png,Science,1920x1080,iptv-org-all.txt,611,200,成功,h264,1920x1080,29.97002997002997,有音频,2.105,15,369,3.426773234333325,0,2,90926da12f6d3c6d
Fresno CMAC 3 Government Channel (720p),https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-3/live.m3u8,CMAC3.us@SD,,,,https://i.imgur.com/ToZzguz.png,Legislative,480x270,iptv-org-all.txt,876,200,成功,h264,480x270,30.0,有音频,2.283,15,116,1.5203535463333349,0,3,fb7b19b88421e654
First India News (360p) [Not 24/7],https://xlbor37ydvaj-hls-live.wmncdn.net/firstindianewstv1/live.stream/index.m3u8,FirstIndiaNews.in@SD,,,,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_FIRST_INDIA_NEWS_RAJASTHAN/images/LOGO_HD/image.png,News,640x360,iptv-org-all.txt,1153,200,成功,h264,640x360,25.0,有音频,1.229,15,124,1.1439512183333325,0,3,aee8413f784c2f91
Harbin Comprehensive News Channel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594,HarbinComprehensiveNewsChannel.cn@SD,,,,https://www.tvchinese.net/uploads/tv/haerbin.jpg,News,640x480,iptv-org-all.txt,2360,200,成功,h264,640x480,25.0,有音频,5.535,15,393,6.336433657333335,0,1,b1ce4cb07324de4b
iFilm English,https://live.presstv.ir/hls/ifilmen.m3u8,iFilmEnglish.ir@SD,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/IFILM.png,Movies,480x270,iptv-org-all.txt,928,200,成功,h264,480x270,25.0,有音频,7.656,15,393,7.179297003333336,0,1,c5c01c3e3a36333f
Fox News Radio (720p),https://radiovid.foxnews.com/hls/live/661547/RADIOVID/index.m3u8,FoxNewsRadio.us@SD,,,,https://radio.foxnews.com/wp-content/uploads/2017/10/default_logo-150x150.png,News,256x144,iptv-org-all.txt,740,200,成功,h264,256x144,29.97002997002997,有音频,2.025,15,14,1.5652485193333519,0,12,d1852d3c91372f0f
FDF (1080p),http://176.65.146.237:8401/play/a09p/index.m3u8,FactoriadeFiccion.es@SD,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/FDF_2012.png/500px-FDF_2012.png,Entertainment,1920x1080,iptv-org-all.txt,311,200,成功,h264,1920x1080,50.0,有音频,2.317,15,370,5.689098469999995,0,2,8aa829b66c9c71db
